T^(-1/3)	ln (G)	ln (G)	ln (G)	ln (G)	Independent Variable	Linear Fit of Vg=60 V	Independent Variable	Linear Fit of Vg=40 V	Independent Variable	Linear Fit of Vg=20 V	Independent Variable	Linear Fit of Vg=0 V														
0.17394640854895	11.2006775285368	11.8741390044581	12.7917139043717	14.307761045461	0.177715033283841	11.3752792724249	0.177715033283841	12.1172252171409	0.177715033283841	13.1620728095851	0.177715033283841	14.8935336404098														
0.17099759466767	11.1401503543647	11.7916414531569	12.6733188871385	14.224636376486	0.177770057988696	11.3761076290221	0.177770057988696	12.1183709466271	0.177770057988696	13.1634413820656	0.177770057988696	14.8953315313134														
0.168239086573997	11.0929945834163	11.7188030259932	12.6035543243653	14.0553593221557	0.177825082693551	11.3769359856192	0.177825082693551	12.1195166761133	0.177825082693551	13.1648099545461	0.177825082693551	14.897129422217														
0.165650381235981	11.0365946220971	11.6330482265609	12.464955392066	13.8396921166195	0.177880107398406	11.3777643422164	0.177880107398406	12.1206624055995	0.177880107398406	13.1661785270265	0.177880107398406	14.8989273131205														
0.163213992303362	10.9823635262671	11.5478858089436	12.3454425556691	13.6142048905857	0.177935132103261	11.3785926988136	0.177935132103261	12.1218081350857	0.177935132103261	13.167547099507	0.177935132103261	14.9007252040241														
0.160914897434272	10.990593134374	11.5334263614542	12.3002942180824	13.4862128278444	0.177990156808116	11.3794210554107	0.177990156808116	12.1229538645719	0.177990156808116	13.1689156719875	0.177990156808116	14.9025230949277														
0.15874010519682	11.0312497655932	11.56513144367	12.34680337703	13.5801214181279	0.178045181512971	11.3802494120079	0.178045181512971	12.1240995940581	0.178045181512971	13.170284244468	0.178045181512971	14.9043209858313														
0.156678312019097	11.0735973271405	11.609259448683	12.4054039716813	13.7145193556872	0.178100206217826	11.381077768605	0.178100206217826	12.1252453235443	0.178100206217826	13.1716528169484	0.178100206217826	14.9061188767348														
0.154719627787093	11.0813985711524	11.6112763028936	12.3926626738462	13.6850748155608	0.178155230922681	11.3819061252022	0.178155230922681	12.1263910530305	0.178155230922681	13.1730213894289	0.178155230922681	14.9079167676384														
0.15285535436644	11.0577293367351	11.5723311163967	12.3239803980543	13.5856082260257	0.178210255627536	11.3827344817993	0.178210255627536	12.1275367825167	0.178210255627536	13.1743899619094	0.178210255627536	14.909714658542														
0.151077805348952	11.0266052240505	11.5144524483981	12.2389986230763	13.4964696273803	0.178265280332391	11.3835628383965	0.178265280332391	12.1286825120029	0.178265280332391	13.1757585343898	0.178265280332391	14.9115125494456														
0.149380158218572	11.0508016638214	11.5315549762725	12.2262091583781	13.4283138510429	0.178320305037247	11.3843911949936	0.178320305037247	12.1298282414891	0.178320305037247	13.1771271068703	0.178320305037247	14.9133104403491														
--	--	--	--	--	0.178375329742102	11.3852195515908	0.178375329742102	12.1309739709753	0.178375329742102	13.1784956793508	0.178375329742102	14.9151083312527														
--	--	--	--	--	0.178430354446957	11.3860479081879	0.178430354446957	12.1321197004615	0.178430354446957	13.1798642518312	0.178430354446957	14.9169062221563														
--	--	--	--	--	0.178485379151812	11.3868762647851	0.178485379151812	12.1332654299477	0.178485379151812	13.1812328243117	0.178485379151812	14.9187041130598														
--	--	--	--	--	0.178540403856667	11.3877046213823	0.178540403856667	12.1344111594339	0.178540403856667	13.1826013967922	0.178540403856667	14.9205020039634														
--	--	--	--	--	0.178595428561522	11.3885329779794	0.178595428561522	12.1355568889201	0.178595428561522	13.1839699692726	0.178595428561522	14.922299894867														
--	--	--	--	--	0.178650453266377	11.3893613345766	0.178650453266377	12.1367026184064	0.178650453266377	13.1853385417531	0.178650453266377	14.9240977857706														
--	--	--	--	--	0.178705477971232	11.3901896911737	0.178705477971232	12.1378483478926	0.178705477971232	13.1867071142336	0.178705477971232	14.9258956766741														
--	--	--	--	--	0.178760502676087	11.3910180477709	0.178760502676087	12.1389940773788	0.178760502676087	13.1880756867141	0.178760502676087	14.9276935675777														
--	--	--	--	--	0.178815527380942	11.391846404368	0.178815527380942	12.140139806865	0.178815527380942	13.1894442591945	0.178815527380942	14.9294914584813														
					0.178870552085797	11.3926747609652	0.178870552085797	12.1412855363512	0.178870552085797	13.190812831675	0.178870552085797	14.9312893493848														
					0.178925576790652	11.3935031175623	0.178925576790652	12.1424312658374	0.178925576790652	13.1921814041555	0.178925576790652	14.9330872402884														
					0.178980601495507	11.3943314741595	0.178980601495507	12.1435769953236	0.178980601495507	13.1935499766359	0.178980601495507	14.934885131192														
					0.179035626200362	11.3951598307566	0.179035626200362	12.1447227248098	0.179035626200362	13.1949185491164	0.179035626200362	14.9366830220956														
					0.179090650905217	11.3959881873538	0.179090650905217	12.145868454296	0.179090650905217	13.1962871215969	0.179090650905217	14.9384809129991														
					0.179145675610072	11.3968165439509	0.179145675610072	12.1470141837822	0.179145675610072	13.1976556940773	0.179145675610072	14.9402788039027														
					0.179200700314927	11.3976449005481	0.179200700314927	12.1481599132684	0.179200700314927	13.1990242665578	0.179200700314927	14.9420766948063														
					0.179255725019782	11.3984732571453	0.179255725019782	12.1493056427546	0.179255725019782	13.2003928390383	0.179255725019782	14.9438745857099														
					0.179310749724638	11.3993016137424	0.179310749724638	12.1504513722408	0.179310749724638	13.2017614115187	0.179310749724638	14.9456724766134														
					0.179365774429493	11.4001299703396	0.179365774429493	12.151597101727	0.179365774429493	13.2031299839992	0.179365774429493	14.947470367517														
					0.179420799134348	11.4009583269367	0.179420799134348	12.1527428312132	0.179420799134348	13.2044985564797	0.179420799134348	14.9492682584206														
					0.179475823839203	11.4017866835339	0.179475823839203	12.1538885606994	0.179475823839203	13.2058671289602	0.179475823839203	14.9510661493241														
					0.179530848544058	11.402615040131	0.179530848544058	12.1550342901856	0.179530848544058	13.2072357014406	0.179530848544058	14.9528640402277														
					0.179585873248913	11.4034433967282	0.179585873248913	12.1561800196718	0.179585873248913	13.2086042739211	0.179585873248913	14.9546619311313														
					0.179640897953768	11.4042717533253	0.179640897953768	12.157325749158	0.179640897953768	13.2099728464016	0.179640897953768	14.9564598220349														
					0.179695922658623	11.4051001099225	0.179695922658623	12.1584714786442	0.179695922658623	13.211341418882	0.179695922658623	14.9582577129384														
					0.179750947363478	11.4059284665196	0.179750947363478	12.1596172081304	0.179750947363478	13.2127099913625	0.179750947363478	14.960055603842														
					0.179805972068333	11.4067568231168	0.179805972068333	12.1607629376166	0.179805972068333	13.214078563843	0.179805972068333	14.9618534947456														
					0.179860996773188	11.407585179714	0.179860996773188	12.1619086671028	0.179860996773188	13.2154471363234	0.179860996773188	14.9636513856492														
					0.179916021478043	11.4084135363111	0.179916021478043	12.163054396589	0.179916021478043	13.2168157088039	0.179916021478043	14.9654492765527														
					0.179971046182898	11.4092418929083	0.179971046182898	12.1642001260752	0.179971046182898	13.2181842812844	0.179971046182898	14.9672471674563														
					0.180026070887753	11.4100702495054	0.180026070887753	12.1653458555614	0.180026070887753	13.2195528537648	0.180026070887753	14.9690450583599														
					0.180081095592608	11.4108986061026	0.180081095592608	12.1664915850476	0.180081095592608	13.2209214262453	0.180081095592608	14.9708429492634														
					0.180136120297463	11.4117269626997	0.180136120297463	12.1676373145338	0.180136120297463	13.2222899987258	0.180136120297463	14.972640840167														
					0.180191145002319	11.4125553192969	0.180191145002319	12.16878304402	0.180191145002319	13.2236585712063	0.180191145002319	14.9744387310706														
					0.180246169707174	11.413383675894	0.180246169707174	12.1699287735062	0.180246169707174	13.2250271436867	0.180246169707174	14.9762366219742														
					0.180301194412029	11.4142120324912	0.180301194412029	12.1710745029924	0.180301194412029	13.2263957161672	0.180301194412029	14.9780345128777														
					0.180356219116884	11.4150403890883	0.180356219116884	12.1722202324786	0.180356219116884	13.2277642886477	0.180356219116884	14.9798324037813														
					0.180411243821739	11.4158687456855	0.180411243821739	12.1733659619648	0.180411243821739	13.2291328611281	0.180411243821739	14.9816302946849														
					0.180466268526594	11.4166971022827	0.180466268526594	12.174511691451	0.180466268526594	13.2305014336086	0.180466268526594	14.9834281855885														
					0.180521293231449	11.4175254588798	0.180521293231449	12.1756574209372	0.180521293231449	13.2318700060891	0.180521293231449	14.985226076492														
					0.180576317936304	11.418353815477	0.180576317936304	12.1768031504234	0.180576317936304	13.2332385785695	0.180576317936304	14.9870239673956														
					0.180631342641159	11.4191821720741	0.180631342641159	12.1779488799096	0.180631342641159	13.23460715105	0.180631342641159	14.9888218582992														
					0.180686367346014	11.4200105286713	0.180686367346014	12.1790946093958	0.180686367346014	13.2359757235305	0.180686367346014	14.9906197492027														
					0.180741392050869	11.4208388852684	0.180741392050869	12.180240338882	0.180741392050869	13.2373442960109	0.180741392050869	14.9924176401063														
					0.180796416755724	11.4216672418656	0.180796416755724	12.1813860683682	0.180796416755724	13.2387128684914	0.180796416755724	14.9942155310099														
					0.180851441460579	11.4224955984627	0.180851441460579	12.1825317978544	0.180851441460579	13.2400814409719	0.180851441460579	14.9960134219135														
					0.180906466165434	11.4233239550599	0.180906466165434	12.1836775273406	0.180906466165434	13.2414500134523	0.180906466165434	14.997811312817														
					0.180961490870289	11.424152311657	0.180961490870289	12.1848232568268	0.180961490870289	13.2428185859328	0.180961490870289	14.9996092037206														
					0.181016515575144	11.4249806682542	0.181016515575144	12.185968986313	0.181016515575144	13.2441871584133	0.181016515575144	15.0014070946242														
					0.181071540279999	11.4258090248513	0.181071540279999	12.1871147157992	0.181071540279999	13.2455557308938	0.181071540279999	15.0032049855278														
					0.181126564984854	11.4266373814485	0.181126564984854	12.1882604452855	0.181126564984854	13.2469243033742	0.181126564984854	15.0050028764313														
					0.18118158968971	11.4274657380457	0.18118158968971	12.1894061747717	0.18118158968971	13.2482928758547	0.18118158968971	15.0068007673349														
					0.181236614394565	11.4282940946428	0.181236614394565	12.1905519042579	0.181236614394565	13.2496614483352	0.181236614394565	15.0085986582385														
					0.18129163909942	11.42912245124	0.18129163909942	12.1916976337441	0.18129163909942	13.2510300208156	0.18129163909942	15.010396549142														
					0.181346663804275	11.4299508078371	0.181346663804275	12.1928433632303	0.181346663804275	13.2523985932961	0.181346663804275	15.0121944400456														
					0.18140168850913	11.4307791644343	0.18140168850913	12.1939890927165	0.18140168850913	13.2537671657766	0.18140168850913	15.0139923309492														
					0.181456713213985	11.4316075210314	0.181456713213985	12.1951348222027	0.181456713213985	13.255135738257	0.181456713213985	15.0157902218528														
					0.18151173791884	11.4324358776286	0.18151173791884	12.1962805516889	0.18151173791884	13.2565043107375	0.18151173791884	15.0175881127563														
					0.181566762623695	11.4332642342257	0.181566762623695	12.1974262811751	0.181566762623695	13.257872883218	0.181566762623695	15.0193860036599														
					0.18162178732855	11.4340925908229	0.18162178732855	12.1985720106613	0.18162178732855	13.2592414556984	0.18162178732855	15.0211838945635														
					0.181676812033405	11.43492094742	0.181676812033405	12.1997177401475	0.181676812033405	13.2606100281789	0.181676812033405	15.0229817854671														
					0.18173183673826	11.4357493040172	0.18173183673826	12.2008634696337	0.18173183673826	13.2619786006594	0.18173183673826	15.0247796763706														
					0.181786861443115	11.4365776606144	0.181786861443115	12.2020091991199	0.181786861443115	13.2633471731399	0.181786861443115	15.0265775672742														
					0.18184188614797	11.4374060172115	0.18184188614797	12.2031549286061	0.18184188614797	13.2647157456203	0.18184188614797	15.0283754581778														
					0.181896910852825	11.4382343738087	0.181896910852825	12.2043006580923	0.181896910852825	13.2660843181008	0.181896910852825	15.0301733490813														
					0.18195193555768	11.4390627304058	0.18195193555768	12.2054463875785	0.18195193555768	13.2674528905813	0.18195193555768	15.0319712399849														
					0.182006960262535	11.439891087003	0.182006960262535	12.2065921170647	0.182006960262535	13.2688214630617	0.182006960262535	15.0337691308885														
					0.18206198496739	11.4407194436001	0.18206198496739	12.2077378465509	0.18206198496739	13.2701900355422	0.18206198496739	15.0355670217921														
					0.182117009672246	11.4415478001973	0.182117009672246	12.2088835760371	0.182117009672246	13.2715586080227	0.182117009672246	15.0373649126956														
					0.182172034377101	11.4423761567944	0.182172034377101	12.2100293055233	0.182172034377101	13.2729271805031	0.182172034377101	15.0391628035992														
					0.182227059081956	11.4432045133916	0.182227059081956	12.2111750350095	0.182227059081956	13.2742957529836	0.182227059081956	15.0409606945028														
					0.182282083786811	11.4440328699887	0.182282083786811	12.2123207644957	0.182282083786811	13.2756643254641	0.182282083786811	15.0427585854064														
					0.182337108491666	11.4448612265859	0.182337108491666	12.2134664939819	0.182337108491666	13.2770328979445	0.182337108491666	15.0445564763099														
					0.182392133196521	11.4456895831831	0.182392133196521	12.2146122234681	0.182392133196521	13.278401470425	0.182392133196521	15.0463543672135														
					0.182447157901376	11.4465179397802	0.182447157901376	12.2157579529543	0.182447157901376	13.2797700429055	0.182447157901376	15.0481522581171														
					0.182502182606231	11.4473462963774	0.182502182606231	12.2169036824405	0.182502182606231	13.2811386153859	0.182502182606231	15.0499501490206														
					0.182557207311086	11.4481746529745	0.182557207311086	12.2180494119267	0.182557207311086	13.2825071878664	0.182557207311086	15.0517480399242														
					0.182612232015941	11.4490030095717	0.182612232015941	12.2191951414129	0.182612232015941	13.2838757603469	0.182612232015941	15.0535459308278														
					0.182667256720796	11.4498313661688	0.182667256720796	12.2203408708991	0.182667256720796	13.2852443328274	0.182667256720796	15.0553438217314														
					0.182722281425651	11.450659722766	0.182722281425651	12.2214866003853	0.182722281425651	13.2866129053078	0.182722281425651	15.0571417126349														
					0.182777306130506	11.4514880793631	0.182777306130506	12.2226323298715	0.182777306130506	13.2879814777883	0.182777306130506	15.0589396035385														
					0.182832330835361	11.4523164359603	0.182832330835361	12.2237780593577	0.182832330835361	13.2893500502688	0.182832330835361	15.0607374944421														
					0.182887355540216	11.4531447925574	0.182887355540216	12.2249237888439	0.182887355540216	13.2907186227492	0.182887355540216	15.0625353853457														
					0.182942380245071	11.4539731491546	0.182942380245071	12.2260695183301	0.182942380245071	13.2920871952297	0.182942380245071	15.0643332762492														
					0.182997404949927	11.4548015057518	0.182997404949927	12.2272152478163	0.182997404949927	13.2934557677102	0.182997404949927	15.0661311671528														
					0.183052429654782	11.4556298623489	0.183052429654782	12.2283609773025	0.183052429654782	13.2948243401906	0.183052429654782	15.0679290580564														
					0.183107454359637	11.4564582189461	0.183107454359637	12.2295067067887	0.183107454359637	13.2961929126711	0.183107454359637	15.0697269489599														
					0.183162479064492	11.4572865755432	0.183162479064492	12.2306524362749	0.183162479064492	13.2975614851516	0.183162479064492	15.0715248398635														
					0.183217503769347	11.4581149321404	0.183217503769347	12.2317981657611	0.183217503769347	13.298930057632	0.183217503769347	15.0733227307671														
					0.183272528474202	11.4589432887375	0.183272528474202	12.2329438952473	0.183272528474202	13.3002986301125	0.183272528474202	15.0751206216707														
					0.183327553179057	11.4597716453347	0.183327553179057	12.2340896247335	0.183327553179057	13.301667202593	0.183327553179057	15.0769185125742														
					0.183382577883912	11.4606000019318	0.183382577883912	12.2352353542197	0.183382577883912	13.3030357750735	0.183382577883912	15.0787164034778														
					0.183437602588767	11.461428358529	0.183437602588767	12.2363810837059	0.183437602588767	13.3044043475539	0.183437602588767	15.0805142943814														
					0.183492627293622	11.4622567151261	0.183492627293622	12.2375268131921	0.183492627293622	13.3057729200344	0.183492627293622	15.082312185285														
					0.183547651998477	11.4630850717233	0.183547651998477	12.2386725426784	0.183547651998477	13.3071414925149	0.183547651998477	15.0841100761885														
					0.183602676703332	11.4639134283204	0.183602676703332	12.2398182721646	0.183602676703332	13.3085100649953	0.183602676703332	15.0859079670921														
					0.183657701408187	11.4647417849176	0.183657701408187	12.2409640016508	0.183657701408187	13.3098786374758	0.183657701408187	15.0877058579957														
					0.183712726113042	11.4655701415148	0.183712726113042	12.242109731137	0.183712726113042	13.3112472099563	0.183712726113042	15.0895037488992														
					0.183767750817897	11.4663984981119	0.183767750817897	12.2432554606232	0.183767750817897	13.3126157824367	0.183767750817897	15.0913016398028														
					0.183822775522752	11.4672268547091	0.183822775522752	12.2444011901094	0.183822775522752	13.3139843549172	0.183822775522752	15.0930995307064														
					0.183877800227607	11.4680552113062	0.183877800227607	12.2455469195956	0.183877800227607	13.3153529273977	0.183877800227607	15.09489742161														
					0.183932824932462	11.4688835679034	0.183932824932462	12.2466926490818	0.183932824932462	13.3167214998781	0.183932824932462	15.0966953125135														
					0.183987849637318	11.4697119245005	0.183987849637318	12.247838378568	0.183987849637318	13.3180900723586	0.183987849637318	15.0984932034171														
					0.184042874342173	11.4705402810977	0.184042874342173	12.2489841080542	0.184042874342173	13.3194586448391	0.184042874342173	15.1002910943207														
					0.184097899047028	11.4713686376948	0.184097899047028	12.2501298375404	0.184097899047028	13.3208272173196	0.184097899047028	15.1020889852243														
					0.184152923751883	11.472196994292	0.184152923751883	12.2512755670266	0.184152923751883	13.3221957898	0.184152923751883	15.1038868761278														
					0.184207948456738	11.4730253508891	0.184207948456738	12.2524212965128	0.184207948456738	13.3235643622805	0.184207948456738	15.1056847670314														
					0.184262973161593	11.4738537074863	0.184262973161593	12.253567025999	0.184262973161593	13.324932934761	0.184262973161593	15.107482657935														
					0.184317997866448	11.4746820640835	0.184317997866448	12.2547127554852	0.184317997866448	13.3263015072414	0.184317997866448	15.1092805488385														
					0.184373022571303	11.4755104206806	0.184373022571303	12.2558584849714	0.184373022571303	13.3276700797219	0.184373022571303	15.1110784397421														
					0.184428047276158	11.4763387772778	0.184428047276158	12.2570042144576	0.184428047276158	13.3290386522024	0.184428047276158	15.1128763306457														
					0.184483071981013	11.4771671338749	0.184483071981013	12.2581499439438	0.184483071981013	13.3304072246828	0.184483071981013	15.1146742215493														
					0.184538096685868	11.4779954904721	0.184538096685868	12.25929567343	0.184538096685868	13.3317757971633	0.184538096685868	15.1164721124528														
					0.184593121390723	11.4788238470692	0.184593121390723	12.2604414029162	0.184593121390723	13.3331443696438	0.184593121390723	15.1182700033564														
					0.184648146095578	11.4796522036664	0.184648146095578	12.2615871324024	0.184648146095578	13.3345129421242	0.184648146095578	15.12006789426														
					0.184703170800433	11.4804805602635	0.184703170800433	12.2627328618886	0.184703170800433	13.3358815146047	0.184703170800433	15.1218657851636														
					0.184758195505288	11.4813089168607	0.184758195505288	12.2638785913748	0.184758195505288	13.3372500870852	0.184758195505288	15.1236636760671														
					0.184813220210143	11.4821372734578	0.184813220210143	12.265024320861	0.184813220210143	13.3386186595656	0.184813220210143	15.1254615669707														
					0.184868244914998	11.482965630055	0.184868244914998	12.2661700503472	0.184868244914998	13.3399872320461	0.184868244914998	15.1272594578743														
					0.184923269619854	11.4837939866522	0.184923269619854	12.2673157798334	0.184923269619854	13.3413558045266	0.184923269619854	15.1290573487778														
					0.184978294324709	11.4846223432493	0.184978294324709	12.2684615093196	0.184978294324709	13.3427243770071	0.184978294324709	15.1308552396814														
					0.185033319029564	11.4854506998465	0.185033319029564	12.2696072388058	0.185033319029564	13.3440929494875	0.185033319029564	15.132653130585														
					0.185088343734419	11.4862790564436	0.185088343734419	12.270752968292	0.185088343734419	13.345461521968	0.185088343734419	15.1344510214886														
					0.185143368439274	11.4871074130408	0.185143368439274	12.2718986977782	0.185143368439274	13.3468300944485	0.185143368439274	15.1362489123921														
					0.185198393144129	11.4879357696379	0.185198393144129	12.2730444272644	0.185198393144129	13.3481986669289	0.185198393144129	15.1380468032957														
					0.185253417848984	11.4887641262351	0.185253417848984	12.2741901567506	0.185253417848984	13.3495672394094	0.185253417848984	15.1398446941993														
					0.185308442553839	11.4895924828322	0.185308442553839	12.2753358862368	0.185308442553839	13.3509358118899	0.185308442553839	15.1416425851029														
					0.185363467258694	11.4904208394294	0.185363467258694	12.276481615723	0.185363467258694	13.3523043843703	0.185363467258694	15.1434404760064														
					0.185418491963549	11.4912491960265	0.185418491963549	12.2776273452092	0.185418491963549	13.3536729568508	0.185418491963549	15.14523836691														
					0.185473516668404	11.4920775526237	0.185473516668404	12.2787730746954	0.185473516668404	13.3550415293313	0.185473516668404	15.1470362578136														
					0.185528541373259	11.4929059092208	0.185528541373259	12.2799188041816	0.185528541373259	13.3564101018117	0.185528541373259	15.1488341487171														
					0.185583566078114	11.493734265818	0.185583566078114	12.2810645336678	0.185583566078114	13.3577786742922	0.185583566078114	15.1506320396207														
					0.185638590782969	11.4945626224152	0.185638590782969	12.282210263154	0.185638590782969	13.3591472467727	0.185638590782969	15.1524299305243														
					0.185693615487824	11.4953909790123	0.185693615487824	12.2833559926402	0.185693615487824	13.3605158192532	0.185693615487824	15.1542278214279														
					0.185748640192679	11.4962193356095	0.185748640192679	12.2845017221264	0.185748640192679	13.3618843917336	0.185748640192679	15.1560257123314														
					0.185803664897535	11.4970476922066	0.185803664897535	12.2856474516126	0.185803664897535	13.3632529642141	0.185803664897535	15.157823603235														
					0.18585868960239	11.4978760488038	0.18585868960239	12.2867931810988	0.18585868960239	13.3646215366946	0.18585868960239	15.1596214941386														
					0.185913714307245	11.4987044054009	0.185913714307245	12.287938910585	0.185913714307245	13.365990109175	0.185913714307245	15.1614193850422														
					0.1859687390121	11.4995327619981	0.1859687390121	12.2890846400713	0.1859687390121	13.3673586816555	0.1859687390121	15.1632172759457														
					0.186023763716955	11.5003611185952	0.186023763716955	12.2902303695575	0.186023763716955	13.368727254136	0.186023763716955	15.1650151668493														
					0.18607878842181	11.5011894751924	0.18607878842181	12.2913760990437	0.18607878842181	13.3700958266164	0.18607878842181	15.1668130577529														
					0.186133813126665	11.5020178317895	0.186133813126665	12.2925218285299	0.186133813126665	13.3714643990969	0.186133813126665	15.1686109486564														
					0.18618883783152	11.5028461883867	0.18618883783152	12.2936675580161	0.18618883783152	13.3728329715774	0.18618883783152	15.17040883956														
					0.186243862536375	11.5036745449839	0.186243862536375	12.2948132875023	0.186243862536375	13.3742015440578	0.186243862536375	15.1722067304636														
					0.18629888724123	11.504502901581	0.18629888724123	12.2959590169885	0.18629888724123	13.3755701165383	0.18629888724123	15.1740046213672														
					0.186353911946085	11.5053312581782	0.186353911946085	12.2971047464747	0.186353911946085	13.3769386890188	0.186353911946085	15.1758025122707														
					0.18640893665094	11.5061596147753	0.18640893665094	12.2982504759609	0.18640893665094	13.3783072614992	0.18640893665094	15.1776004031743														
					0.186463961355795	11.5069879713725	0.186463961355795	12.2993962054471	0.186463961355795	13.3796758339797	0.186463961355795	15.1793982940779														
					0.18651898606065	11.5078163279696	0.18651898606065	12.3005419349333	0.18651898606065	13.3810444064602	0.18651898606065	15.1811961849814														
					0.186574010765505	11.5086446845668	0.186574010765505	12.3016876644195	0.186574010765505	13.3824129789407	0.186574010765505	15.182994075885														
					0.18662903547036	11.5094730411639	0.18662903547036	12.3028333939057	0.18662903547036	13.3837815514211	0.18662903547036	15.1847919667886														
					0.186684060175215	11.5103013977611	0.186684060175215	12.3039791233919	0.186684060175215	13.3851501239016	0.186684060175215	15.1865898576922														
					0.18673908488007	11.5111297543582	0.18673908488007	12.3051248528781	0.18673908488007	13.3865186963821	0.18673908488007	15.1883877485957														
					0.186794109584926	11.5119581109554	0.186794109584926	12.3062705823643	0.186794109584926	13.3878872688625	0.186794109584926	15.1901856394993														
					0.186849134289781	11.5127864675526	0.186849134289781	12.3074163118505	0.186849134289781	13.389255841343	0.186849134289781	15.1919835304029														
					0.186904158994636	11.5136148241497	0.186904158994636	12.3085620413367	0.186904158994636	13.3906244138235	0.186904158994636	15.1937814213065														
					0.186959183699491	11.5144431807469	0.186959183699491	12.3097077708229	0.186959183699491	13.3919929863039	0.186959183699491	15.19557931221														
					0.187014208404346	11.515271537344	0.187014208404346	12.3108535003091	0.187014208404346	13.3933615587844	0.187014208404346	15.1973772031136														
					0.187069233109201	11.5160998939412	0.187069233109201	12.3119992297953	0.187069233109201	13.3947301312649	0.187069233109201	15.1991750940172														
					0.187124257814056	11.5169282505383	0.187124257814056	12.3131449592815	0.187124257814056	13.3960987037453	0.187124257814056	15.2009729849208														
					0.187179282518911	11.5177566071355	0.187179282518911	12.3142906887677	0.187179282518911	13.3974672762258	0.187179282518911	15.2027708758243														
					0.187234307223766	11.5185849637326	0.187234307223766	12.3154364182539	0.187234307223766	13.3988358487063	0.187234307223766	15.2045687667279														
					0.187289331928621	11.5194133203298	0.187289331928621	12.3165821477401	0.187289331928621	13.4002044211868	0.187289331928621	15.2063666576315														
					0.187344356633476	11.5202416769269	0.187344356633476	12.3177278772263	0.187344356633476	13.4015729936672	0.187344356633476	15.208164548535														
					0.187399381338331	11.5210700335241	0.187399381338331	12.3188736067125	0.187399381338331	13.4029415661477	0.187399381338331	15.2099624394386														
					0.187454406043186	11.5218983901212	0.187454406043186	12.3200193361987	0.187454406043186	13.4043101386282	0.187454406043186	15.2117603303422														
					0.187509430748041	11.5227267467184	0.187509430748041	12.3211650656849	0.187509430748041	13.4056787111086	0.187509430748041	15.2135582212458														
					0.187564455452896	11.5235551033156	0.187564455452896	12.3223107951711	0.187564455452896	13.4070472835891	0.187564455452896	15.2153561121493														
					0.187619480157751	11.5243834599127	0.187619480157751	12.3234565246573	0.187619480157751	13.4084158560696	0.187619480157751	15.2171540030529														
